#src	target
相反的，他却造成青少年身心灵发展不良的现象，如沟通能力障碍、自闭症、近视等等。	相反地，他却造成青少年身心灵发展不良的现象，如沟通能力障碍、自闭症、近视等等。
我们因该鼓励青少年继续培养这些能力，因为限况已经不是如此。	我们应该鼓励青少年继续培养这些能力，因为现况已经不是如此。
我对台湾的文花很有兴趣，所以常常跟台湾的朋友一起出去。	我对台湾的文化很有兴趣，所以常常跟台湾的朋友一起出去。
我认为家庭教育跟学校教育要相结合，但结合这个辞有时被误解。	我认为家庭教育跟学校教育要相结合，但结合这个词有时被误解。
因为让您自己处理全部得问题比较好，希望我们会有机会跟您一起到论这个事情。	因为让您自己处理全部的问题比较好，希望我们会有机会跟您一起讨论这个事情。
我们生为上班族的还有孩子要照顾，每个人都想要给家庭一个很好的环境，可是因为您们最近在工厂的活动让我们都没办法安安钝钝的过生活。	我们身为上班族的还有孩子要照顾，每个人都想要给家庭一个很好的环境，可是因为您们最近在工厂的活动让我们都没办法安安顿顿的过生活。
他平常来一点早，可是作天他来了一点晚。	他平常来一点早，可是昨天他来了一点晚。
网路对我，好的事情是第一很容易找到资料，第二很容易连路别人，第三不关时间。	网路对我，好的事情是第一很容易找到资料，第二很容易连络别人，第三不关时间。
感觉很舒服的装黄也被人吸引。	感觉很舒服的装潢也被人吸引。
真麻烦你了。希望你们好好的跳无。	真麻烦你了。希望你们好好的跳舞。
明明只是单纯的玩了几个游戏，时间就莫名的流逝了。	明明只是单纯地玩了几个游戏，时间就莫名地流逝了。
隔天我一个人到超市去了，可使保安员不让我进入跟总经理讲话。	隔天我一个人到超市去了，可是保安员不让我进入跟总经理讲话。
往往在一刹那的冲动下会想不应该向的事儿、甚至于会讲出来不应该讲的话。	往往在一刹那的冲动下会想不应该想的事儿、甚至于会讲出来不应该讲的话。
我明天不能来上课因为有是请，要去新竹。	我明天不能来上课因为有事情，要去新竹。
他们看了一个很可爱的电影，一个小机一个人去火星。	他们看了一个很可爱的电影，一个小鸡一个人去火星。
我表妹的先生也失去了他的工作。因为这样房租也太高乐，而决定了去借宿他父亲的家。	我表妹的先生也失去了他的工作。因为这样房租也太高了，而决定了去借宿他父亲的家。
我来这边学中文，忍识台湾人的惜贯、文化。	我来这边学中文，认识台湾人的习惯、文化。
在台湾有的东四看起来奇怪，可是现在我不要说。	在台湾有的东西看起来奇怪，可是现在我不要说。
孩子去学校的时候，妈妈才工作，可以方心一点因为孩子有一些事可以照顾自己，如果孩子有问题的话就辅导她，跟他讲道理。	孩子去学校的时候，妈妈才工作，可以放心一点因为孩子有一些事可以照顾自己，如果孩子有问题的话就辅导她，跟他讲道理。
当然，倒地要让你决定。	当然，到底要让你决定。
因为人的生活很短如果可以一边读书一边工作就表示我们更走的快，更找得到自己喜欢的职业，更专门，更有经验。	因为人的生活很短如果可以一边读书一边工作就表示我们更走得快，更找得到自己喜欢的职业，更专门，更有经验。
后来，钱包终于找到了，原来在我的书包里。那时我真的很惭愧，为何要怀疑我的室友！	后来，钱包终于找到了，原来在我的书包里。那时我真的很惭愧，为何要怀疑我的室友！
先在由于网路的发达，人人都可以上网，还可以通过网路谈情说爱，年轻人对选伴择偶多元化，跟以前的社会完全不同。	现在由于网路的发达，人人都可以上网，还可以通过网路谈情说爱，年轻人对选伴择偶多元化，跟以前的社会完全不同。
像我跟朋友们，有的时候会觉得为是么那时候要上大学。	像我跟朋友们，有的时候会觉得为什么那时候要上大学。
打明的班已经上了二十分钟的课。	大明的班已经上了二十分钟的课。
但如果您不可做哪些方法您要给我们做家里的隔音设备。	但如果您不可做那些方法您要给我们做家里的隔音设备。
我了解你现在的情况，在经济率退的时候社会上的很多工作领域都会受到影响。	我了解你现在的情况，在经济衰退的时候社会上的很多工作领域都会受到影响。
我很高兴受到你们结婚的邀请单，你们到底决定结婚了！	我很高兴收到你们结婚的邀请单，你们到底决定结婚了！
因为疑惑我朋友的人小时候遇见过的不好的外国人令他心里面建立了对外国人的负面印象，好让他面对外国人时，不管那位外国人是甚么样的人，他都会用一样的看法来对待外国人。	因为疑惑我朋友的人小时候遇见过的不好的外国人令他心里面建立了对外国人的负面印象，好让他面对外国人时，不管那位外国人是甚么样的人，他都会用一样的看法来对待外国人。
应为最近天气渐渐冷了，所以我要穿外套。	因为最近天气渐渐冷了，所以我要穿外套。
我很西欢吃中国饭。	我很喜欢吃中国饭。
到了学校以后，进去搬上大卫马上坐著，因为有疑点背包也放在桌上。	到了学校以后，进去班上大卫马上坐著，因为有一点背包也放在桌上。
有录音机的化，也有其他的好处，例如，也许有一些学生们做坏事的时候，警察会知道谁做的。	有录音机的话，也有其他的好处，例如，也许有一些学生们做坏事的时候，警察会知道谁做的。
以前已经有了臭味和噪音，那时候我们还是没有怪你，应为我们知道工厂多多少少一定会有，可是想在我们真的没我们真的没有办法下去忍耐。	以前已经有了臭味和噪音，那时候我们还是没有怪你，因为我们知道工厂多多少少一定会有，可是想在我们真的没我们真的没有办法下去忍耐。
我在波兰学了亚洲文化还有管哩。	我在波兰学了亚洲文化还有管理。
长爱文对她很好，因为她们都是好朋友。	张爱文对她很好，因为她们都是好朋友。
例如说，使用电脑后每三十分钟要休息、在暗暗的地方不可以使用、绝对不可以影像到学校上课等等。	例如说，使用电脑后每三十分钟要休息、在暗暗的地方不可以使用、绝对不可以影响到学校上课等等。
很久没见到你，这也是一次机会让我们有个时间聊一聊，让你心情经松一点。	很久没见到你，这也是一次机会让我们有个时间聊一聊，让你心情轻松一点。
然而身在马来西亚的我，所看到的网络普及性不比台湾来的低，虽然网速比台湾来的慢，但是上网中心则是一家开的比一家快	然而身在马来西亚的我，所看到的网络普及性不比台湾来得低，虽然网速比台湾来得慢，但是上网中心则是一家开得比一家快
臭味对吴家餐厅也有不要的影响。	臭味对吴家餐厅也有不小的影响。
